gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rexo4	1347.7868931619605	-1.0313652433466487	0.9288250261027508	-1.1103977760743007	0.26682765612197007	0.9999023427309804
Rexo5	521.5699285480354	-1.1555635120107337	1.0788934098336034	-1.0710636486221146	0.28414081176331063	0.9999023427309804
Rfc1	863.807520495886	-0.4742712730168326	1.114159421678119	-0.4256763114765902	0.6703437255569245	0.9999023427309804
Rfc2	2241.90997046997	-0.9162734037387336	0.9119120096456711	-1.0047826918024219	0.3150014999131066	0.9999023427309804
Rfc3	514.0588564084728	-0.4474248326813906	0.8806458432268163	-0.5080644348946904	0.6114081559340079	0.9999023427309804
Rfc4	266.9264678629513	0.49720331754311464	2.52527320920103	0.1968909010444951	0.8439129142245637	0.9999023427309804
Rfc5	517.056916750781	0.7265295531712329	1.7947510228534271	0.40480798947596797	0.6856186555891012	0.9999023427309804
Rfesd	151.22465770570457	0.44873546557969457	1.6449242449951462	0.27280007997025946	0.7850068980861123	0.9999023427309804
Rffl	68.6315539155062	2.24869584775077	2.8227549301012975	0.7966316252860369	0.4256650046949995	0.9999023427309804
Rfk	1250.980186609686	-0.08476494964895384	0.8627715497032026	-0.09824727029781334	0.9217359477274143	0.9999023427309804
Rflna	36.84750756934862	1.2623606423397287	2.396762001402905	0.5266941989237257	0.5984059647382894	0.9999023427309804
Rflnb	249.41423013365417	1.8890391710240584	1.3779366860830327	1.370918700476654	0.17040030110121956	0.9999023427309804
Rfng	505.35022103189476	-1.4759954701815265	1.0210705704212877	-1.4455371772908308	0.14830705822718437	0.9999023427309804
Rfpl4	0	NA	NA	NA	NA	NA
Rft1	201.16729430019677	1.057040814662727	1.560757210268917	0.6772615290244919	0.49824003517373155	0.9999023427309804
Rftn1	1602.1603876564006	-1.7165491313853598	1.1563419969557738	-1.4844649211949466	0.13768562266647213	0.9999023427309804
Rftn2	51.43551799617709	1.6230061925225814	1.8758532336721083	0.8652095821726085	0.3869237670196298	0.9999023427309804
Rfwd3	1111.7115997678434	-0.6198095053849529	1.135392466300205	-0.5458989061330193	0.5851354303255032	0.9999023427309804
Rfx1	317.0799181695995	1.7771243388190592	1.912537007648259	0.9291973602143734	0.35278681524179434	0.9999023427309804
Rfx2	18.11360820274903	-0.711636823184892	3.4593870552043064	-0.20571182461768903	0.83701602139644	0.9999023427309804
Rfx3	221.80169543123196	-1.7428465218351301	1.390017695321167	-1.2538304567643948	0.20990363642914964	0.9999023427309804
Rfx4	0	NA	NA	NA	NA	NA
Rfx5	144.3215904097537	0.5971589333382447	2.479037835225948	0.24088334790736163	0.8096455286267316	0.9999023427309804
Rfx7	667.3006494224796	-1.027133704739207	1.1182638037306936	-0.9185075125498446	0.35835322769361266	0.9999023427309804
Rfxank	757.7088549327161	0.2876118183379804	0.8913954197699376	0.3226534621551127	0.7469577003415226	0.9999023427309804
Rfxap	59.457412853799916	-3.3076817280927227	1.7709894495713547	-1.86770267258978	0.061803525919169176	0.9999023427309804
